ID,Date,Value_forecast,Variable_forecast,ForecastDate
94,8/9/2017,115,MaxTemp,8/6/2017
94,8/10/2017,114,MaxTemp,8/6/2017
94,8/11/2017,115,MaxTemp,8/6/2017
94,8/12/2017,114,MaxTemp,8/6/2017
95,8/6/2017,81,MinTemp,8/6/2017
95,8/6/2017,80,MinTemp,8/6/2017
95,8/7/2017,80,MinTemp,8/6/2017
95,8/8/2017,81,MinTemp,8/6/2017
95,8/9/2017,82,MinTemp,8/6/2017
95,8/10/2017,83,MinTemp,8/6/2017
95,8/11/2017,84,MinTemp,8/6/2017
95,8/6/2017,97,MaxTemp,8/6/2017
95,8/7/2017,100,MaxTemp,8/6/2017
95,8/8/2017,104,MaxTemp,8/6/2017
95,8/9/2017,105,MaxTemp,8/6/2017
95,8/10/2017,105,MaxTemp,8/6/2017
95,8/11/2017,105,MaxTemp,8/6/2017
95,8/12/2017,105,MaxTemp,8/6/2017
96,8/6/2017,58,MinTemp,8/6/2017
96,8/6/2017,63,MinTemp,8/6/2017
96,8/7/2017,62,MinTemp,8/6/2017
96,8/8/2017,62,MinTemp,8/6/2017
96,8/9/2017,63,MinTemp,8/6/2017
96,8/10/2017,63,MinTemp,8/6/2017
96,8/11/2017,63,MinTemp,8/6/2017
96,8/6/2017,90,MaxTemp,8/6/2017
96,8/7/2017,90,MaxTemp,8/6/2017
96,8/8/2017,90,MaxTemp,8/6/2017
96,8/9/2017,92,MaxTemp,8/6/2017
96,8/10/2017,92,MaxTemp,8/6/2017
96,8/11/2017,93,MaxTemp,8/6/2017
96,8/12/2017,95,MaxTemp,8/6/2017
97,8/6/2017,66,MinTemp,8/6/2017
97,8/6/2017,66,MinTemp,8/6/2017
97,8/7/2017,67,MinTemp,8/6/2017
97,8/8/2017,66,MinTemp,8/6/2017
97,8/9/2017,68,MinTemp,8/6/2017
97,8/10/2017,67,MinTemp,8/6/2017
97,8/11/2017,65,MinTemp,8/6/2017
97,8/6/2017,96,MaxTemp,8/6/2017
97,8/7/2017,98,MaxTemp,8/6/2017
97,8/8/2017,100,MaxTemp,8/6/2017
97,8/9/2017,99,MaxTemp,8/6/2017
97,8/10/2017,99,MaxTemp,8/6/2017
97,8/11/2017,99,MaxTemp,8/6/2017
97,8/12/2017,97,MaxTemp,8/6/2017
98,8/6/2017,58,MinTemp,8/6/2017
98,8/6/2017,56,MinTemp,8/6/2017
98,8/7/2017,55,MinTemp,8/6/2017
98,8/8/2017,55,MinTemp,8/6/2017
98,8/9/2017,58,MinTemp,8/6/2017
98,8/10/2017,58,MinTemp,8/6/2017
98,8/11/2017,59,MinTemp,8/6/2017
98,8/6/2017,80,MaxTemp,8/6/2017
98,8/7/2017,75,MaxTemp,8/6/2017
98,8/8/2017,78,MaxTemp,8/6/2017
98,8/9/2017,80,MaxTemp,8/6/2017
98,8/10/2017,83,MaxTemp,8/6/2017
98,8/11/2017,83,MaxTemp,8/6/2017
98,8/12/2017,85,MaxTemp,8/6/2017
99,8/6/2017,70,MinTemp,8/6/2017
99,8/6/2017,70,MinTemp,8/6/2017
99,8/7/2017,69,MinTemp,8/6/2017
99,8/8/2017,69,MinTemp,8/6/2017
99,8/9/2017,69,MinTemp,8/6/2017
99,8/10/2017,69,MinTemp,8/6/2017
99,8/11/2017,69,MinTemp,8/6/2017
99,8/6/2017,78,MaxTemp,8/6/2017
99,8/7/2017,78,MaxTemp,8/6/2017
99,8/8/2017,78,MaxTemp,8/6/2017
99,8/9/2017,78,MaxTemp,8/6/2017
99,8/10/2017,79,MaxTemp,8/6/2017
99,8/11/2017,80,MaxTemp,8/6/2017
99,8/12/2017,79,MaxTemp,8/6/2017
100,8/6/2017,64,MinTemp,8/6/2017
100,8/6/2017,63,MinTemp,8/6/2017
100,8/7/2017,65,MinTemp,8/6/2017
100,8/8/2017,64,MinTemp,8/6/2017
100,8/9/2017,64,MinTemp,8/6/2017
100,8/10/2017,64,MinTemp,8/6/2017
100,8/11/2017,63,MinTemp,8/6/2017
100,8/6/2017,92,MaxTemp,8/6/2017
100,8/7/2017,94,MaxTemp,8/6/2017
100,8/8/2017,95,MaxTemp,8/6/2017
100,8/9/2017,93,MaxTemp,8/6/2017
100,8/10/2017,93,MaxTemp,8/6/2017
100,8/11/2017,95,MaxTemp,8/6/2017
100,8/12/2017,91,MaxTemp,8/6/2017
101,8/6/2017,55,MinTemp,8/6/2017
101,8/6/2017,56,MinTemp,8/6/2017
101,8/7/2017,54,MinTemp,8/6/2017
101,8/8/2017,54,MinTemp,8/6/2017
101,8/9/2017,55,MinTemp,8/6/2017
101,8/10/2017,55,MinTemp,8/6/2017
101,8/11/2017,54,MinTemp,8/6/2017
101,8/6/2017,90,MaxTemp,8/6/2017
101,8/7/2017,90,MaxTemp,8/6/2017
101,8/8/2017,90,MaxTemp,8/6/2017
101,8/9/2017,91,MaxTemp,8/6/2017
101,8/10/2017,90,MaxTemp,8/6/2017
101,8/11/2017,90,MaxTemp,8/6/2017
101,8/12/2017,90,MaxTemp,8/6/2017
102,8/6/2017,70,MinTemp,8/6/2017
102,8/6/2017,68,MinTemp,8/6/2017
102,8/7/2017,67,MinTemp,8/6/2017
102,8/8/2017,68,MinTemp,8/6/2017
102,8/9/2017,69,MinTemp,8/6/2017
102,8/10/2017,70,MinTemp,8/6/2017
102,8/11/2017,70,MinTemp,8/6/2017
102,8/6/2017,84,MaxTemp,8/6/2017
102,8/7/2017,84,MaxTemp,8/6/2017
102,8/8/2017,86,MaxTemp,8/6/2017
102,8/9/2017,85,MaxTemp,8/6/2017
102,8/10/2017,87,MaxTemp,8/6/2017
102,8/11/2017,88,MaxTemp,8/6/2017
102,8/12/2017,88,MaxTemp,8/6/2017
103,8/6/2017,75,MinTemp,8/6/2017
103,8/6/2017,72,MinTemp,8/6/2017
103,8/7/2017,72,MinTemp,8/6/2017
103,8/8/2017,72,MinTemp,8/6/2017
103,8/9/2017,73,MinTemp,8/6/2017
103,8/10/2017,73,MinTemp,8/6/2017
103,8/11/2017,73,MinTemp,8/6/2017
103,8/6/2017,99,MaxTemp,8/6/2017
103,8/7/2017,99,MaxTemp,8/6/2017
103,8/8/2017,100,MaxTemp,8/6/2017
103,8/9/2017,101,MaxTemp,8/6/2017
103,8/10/2017,102,MaxTemp,8/6/2017
103,8/11/2017,102,MaxTemp,8/6/2017
103,8/12/2017,102,MaxTemp,8/6/2017
104,8/6/2017,63,MinTemp,8/6/2017
104,8/6/2017,61,MinTemp,8/6/2017
104,8/7/2017,60,MinTemp,8/6/2017
104,8/8/2017,61,MinTemp,8/6/2017
104,8/9/2017,61,MinTemp,8/6/2017
104,8/10/2017,62,MinTemp,8/6/2017
104,8/11/2017,62,MinTemp,8/6/2017
104,8/6/2017,86,MaxTemp,8/6/2017
104,8/7/2017,87,MaxTemp,8/6/2017
104,8/8/2017,88,MaxTemp,8/6/2017
104,8/9/2017,91,MaxTemp,8/6/2017
104,8/10/2017,92,MaxTemp,8/6/2017
104,8/11/2017,94,MaxTemp,8/6/2017
104,8/12/2017,95,MaxTemp,8/6/2017
105,8/6/2017,63,MinTemp,8/6/2017
105,8/6/2017,61,MinTemp,8/6/2017
105,8/7/2017,62,MinTemp,8/6/2017
105,8/8/2017,65,MinTemp,8/6/2017
105,8/9/2017,65,MinTemp,8/6/2017
105,8/10/2017,64,MinTemp,8/6/2017
105,8/11/2017,64,MinTemp,8/6/2017
105,8/6/2017,93,MaxTemp,8/6/2017
105,8/7/2017,95,MaxTemp,8/6/2017
105,8/8/2017,97,MaxTemp,8/6/2017
105,8/9/2017,97,MaxTemp,8/6/2017
105,8/10/2017,98,MaxTemp,8/6/2017
105,8/11/2017,98,MaxTemp,8/6/2017
105,8/12/2017,99,MaxTemp,8/6/2017
106,8/6/2017,55,MinTemp,8/6/2017
106,8/6/2017,55,MinTemp,8/6/2017
106,8/7/2017,56,MinTemp,8/6/2017
106,8/8/2017,57,MinTemp,8/6/2017
106,8/9/2017,56,MinTemp,8/6/2017
106,8/10/2017,56,MinTemp,8/6/2017
106,8/11/2017,55,MinTemp,8/6/2017
106,8/6/2017,88,MaxTemp,8/6/2017
106,8/7/2017,87,MaxTemp,8/6/2017
106,8/8/2017,88,MaxTemp,8/6/2017
106,8/9/2017,88,MaxTemp,8/6/2017
106,8/10/2017,88,MaxTemp,8/6/2017
106,8/11/2017,90,MaxTemp,8/6/2017
106,8/12/2017,89,MaxTemp,8/6/2017
107,8/6/2017,63,MinTemp,8/6/2017
107,8/6/2017,63,MinTemp,8/6/2017
107,8/7/2017,62,MinTemp,8/6/2017
107,8/8/2017,65,MinTemp,8/6/2017
107,8/9/2017,64,MinTemp,8/6/2017
107,8/10/2017,61,MinTemp,8/6/2017
107,8/11/2017,62,MinTemp,8/6/2017
107,8/6/2017,84,MaxTemp,8/6/2017
107,8/7/2017,84,MaxTemp,8/6/2017
107,8/8/2017,82,MaxTemp,8/6/2017
107,8/9/2017,87,MaxTemp,8/6/2017
107,8/10/2017,85,MaxTemp,8/6/2017
107,8/11/2017,82,MaxTemp,8/6/2017
107,8/12/2017,80,MaxTemp,8/6/2017
108,8/6/2017,57,MinTemp,8/6/2017
108,8/6/2017,56,MinTemp,8/6/2017
108,8/7/2017,56,MinTemp,8/6/2017
108,8/8/2017,57,MinTemp,8/6/2017
108,8/9/2017,57,MinTemp,8/6/2017
108,8/10/2017,56,MinTemp,8/6/2017
108,8/11/2017,56,MinTemp,8/6/2017
108,8/6/2017,64,MaxTemp,8/6/2017
108,8/7/2017,64,MaxTemp,8/6/2017
108,8/8/2017,65,MaxTemp,8/6/2017
108,8/9/2017,66,MaxTemp,8/6/2017
108,8/10/2017,66,MaxTemp,8/6/2017
108,8/11/2017,66,MaxTemp,8/6/2017
108,8/12/2017,66,MaxTemp,8/6/2017
109,8/6/2017,63,MinTemp,8/6/2017
109,8/6/2017,64,MinTemp,8/6/2017
109,8/7/2017,64,MinTemp,8/6/2017
109,8/8/2017,65,MinTemp,8/6/2017
109,8/9/2017,64,MinTemp,8/6/2017
109,8/10/2017,64,MinTemp,8/6/2017
109,8/11/2017,63,MinTemp,8/6/2017
109,8/6/2017,92,MaxTemp,8/6/2017
109,8/7/2017,93,MaxTemp,8/6/2017
109,8/8/2017,92,MaxTemp,8/6/2017
109,8/9/2017,91,MaxTemp,8/6/2017
109,8/10/2017,90,MaxTemp,8/6/2017
109,8/11/2017,86,MaxTemp,8/6/2017
109,8/12/2017,86,MaxTemp,8/6/2017
110,8/6/2017,56,MinTemp,8/6/2017
110,8/6/2017,59,MinTemp,8/6/2017
110,8/7/2017,60,MinTemp,8/6/2017
110,8/8/2017,60,MinTemp,8/6/2017
110,8/9/2017,61,MinTemp,8/6/2017
110,8/10/2017,60,MinTemp,8/6/2017
110,8/11/2017,59,MinTemp,8/6/2017
110,8/6/2017,89,MaxTemp,8/6/2017
110,8/7/2017,93,MaxTemp,8/6/2017
110,8/8/2017,92,MaxTemp,8/6/2017
110,8/9/2017,91,MaxTemp,8/6/2017
110,8/10/2017,90,MaxTemp,8/6/2017
110,8/11/2017,88,MaxTemp,8/6/2017
110,8/12/2017,88,MaxTemp,8/6/2017
111,8/6/2017,56,MinTemp,8/6/2017
111,8/6/2017,57,MinTemp,8/6/2017
111,8/7/2017,56,MinTemp,8/6/2017
111,8/8/2017,56,MinTemp,8/6/2017
111,8/9/2017,55,MinTemp,8/6/2017
111,8/10/2017,58,MinTemp,8/6/2017
111,8/11/2017,54,MinTemp,8/6/2017
111,8/6/2017,73,MaxTemp,8/6/2017
111,8/7/2017,71,MaxTemp,8/6/2017
111,8/8/2017,74,MaxTemp,8/6/2017
111,8/9/2017,73,MaxTemp,8/6/2017
111,8/10/2017,71,MaxTemp,8/6/2017
111,8/11/2017,72,MaxTemp,8/6/2017
111,8/12/2017,73,MaxTemp,8/6/2017
112,8/6/2017,56,MinTemp,8/6/2017
112,8/6/2017,56,MinTemp,8/6/2017
112,8/7/2017,56,MinTemp,8/6/2017
112,8/8/2017,56,MinTemp,8/6/2017
112,8/9/2017,54,MinTemp,8/6/2017
112,8/10/2017,53,MinTemp,8/6/2017
112,8/11/2017,54,MinTemp,8/6/2017
112,8/6/2017,72,MaxTemp,8/6/2017
112,8/7/2017,67,MaxTemp,8/6/2017
112,8/8/2017,65,MaxTemp,8/6/2017
112,8/9/2017,64,MaxTemp,8/6/2017
112,8/10/2017,64,MaxTemp,8/6/2017
112,8/11/2017,63,MaxTemp,8/6/2017
112,8/12/2017,64,MaxTemp,8/6/2017
113,8/6/2017,74,MinTemp,8/6/2017
113,8/6/2017,74,MinTemp,8/6/2017
113,8/7/2017,74,MinTemp,8/6/2017
113,8/8/2017,74,MinTemp,8/6/2017
113,8/9/2017,75,MinTemp,8/6/2017
113,8/10/2017,75,MinTemp,8/6/2017
113,8/11/2017,75,MinTemp,8/6/2017
113,8/6/2017,89,MaxTemp,8/6/2017
113,8/7/2017,89,MaxTemp,8/6/2017
113,8/8/2017,89,MaxTemp,8/6/2017
113,8/9/2017,89,MaxTemp,8/6/2017
113,8/10/2017,89,MaxTemp,8/6/2017
113,8/11/2017,89,MaxTemp,8/6/2017
113,8/12/2017,89,MaxTemp,8/6/2017
1,8/7/2017,58,MinTemp,8/7/2017
1,8/8/2017,55,MinTemp,8/7/2017
1,8/9/2017,57,MinTemp,8/7/2017
1,8/10/2017,56,MinTemp,8/7/2017
1,8/11/2017,55,MinTemp,8/7/2017
1,8/12/2017,57,MinTemp,8/7/2017
1,8/7/2017,71,MaxTemp,8/7/2017
1,8/8/2017,68,MaxTemp,8/7/2017
1,8/9/2017,73,MaxTemp,8/7/2017
1,8/10/2017,75,MaxTemp,8/7/2017
1,8/11/2017,74,MaxTemp,8/7/2017
1,8/12/2017,71,MaxTemp,8/7/2017
1,8/13/2017,72,MaxTemp,8/7/2017
2,8/7/2017,61,MinTemp,8/7/2017
2,8/8/2017,55,MinTemp,8/7/2017
2,8/9/2017,58,MinTemp,8/7/2017
2,8/10/2017,59,MinTemp,8/7/2017
2,8/11/2017,58,MinTemp,8/7/2017
2,8/12/2017,59,MinTemp,8/7/2017
2,8/7/2017,80,MaxTemp,8/7/2017
2,8/8/2017,73,MaxTemp,8/7/2017
2,8/9/2017,81,MaxTemp,8/7/2017
2,8/10/2017,82,MaxTemp,8/7/2017
2,8/11/2017,81,MaxTemp,8/7/2017
2,8/12/2017,78,MaxTemp,8/7/2017
2,8/13/2017,78,MaxTemp,8/7/2017
3,8/7/2017,61,MinTemp,8/7/2017
3,8/8/2017,58,MinTemp,8/7/2017
3,8/9/2017,62,MinTemp,8/7/2017
3,8/10/2017,63,MinTemp,8/7/2017
3,8/11/2017,61,MinTemp,8/7/2017
3,8/12/2017,62,MinTemp,8/7/2017
3,8/7/2017,72,MaxTemp,8/7/2017
3,8/8/2017,73,MaxTemp,8/7/2017
3,8/9/2017,77,MaxTemp,8/7/2017
3,8/10/2017,78,MaxTemp,8/7/2017
3,8/11/2017,76,MaxTemp,8/7/2017
3,8/12/2017,73,MaxTemp,8/7/2017
3,8/13/2017,74,MaxTemp,8/7/2017
4,8/7/2017,64,MinTemp,8/7/2017
4,8/8/2017,61,MinTemp,8/7/2017
4,8/9/2017,63,MinTemp,8/7/2017
4,8/10/2017,64,MinTemp,8/7/2017
4,8/11/2017,62,MinTemp,8/7/2017
4,8/12/2017,64,MinTemp,8/7/2017
4,8/7/2017,79,MaxTemp,8/7/2017
4,8/8/2017,75,MaxTemp,8/7/2017
4,8/9/2017,81,MaxTemp,8/7/2017
4,8/10/2017,83,MaxTemp,8/7/2017
4,8/11/2017,78,MaxTemp,8/7/2017
4,8/12/2017,77,MaxTemp,8/7/2017
4,8/13/2017,77,MaxTemp,8/7/2017
5,8/7/2017,64,MinTemp,8/7/2017
5,8/8/2017,60,MinTemp,8/7/2017
5,8/9/2017,61,MinTemp,8/7/2017
5,8/10/2017,61,MinTemp,8/7/2017
5,8/11/2017,61,MinTemp,8/7/2017
5,8/12/2017,64,MinTemp,8/7/2017
5,8/7/2017,76,MaxTemp,8/7/2017
5,8/8/2017,75,MaxTemp,8/7/2017
5,8/9/2017,79,MaxTemp,8/7/2017
5,8/10/2017,80,MaxTemp,8/7/2017
5,8/11/2017,77,MaxTemp,8/7/2017
5,8/12/2017,77,MaxTemp,8/7/2017
5,8/13/2017,75,MaxTemp,8/7/2017
6,8/7/2017,61,MinTemp,8/7/2017
6,8/8/2017,56,MinTemp,8/7/2017
6,8/9/2017,60,MinTemp,8/7/2017
6,8/10/2017,61,MinTemp,8/7/2017
6,8/11/2017,60,MinTemp,8/7/2017
6,8/12/2017,61,MinTemp,8/7/2017
6,8/7/2017,75,MaxTemp,8/7/2017
6,8/8/2017,76,MaxTemp,8/7/2017
6,8/9/2017,83,MaxTemp,8/7/2017
6,8/10/2017,84,MaxTemp,8/7/2017
6,8/11/2017,82,MaxTemp,8/7/2017
6,8/12/2017,78,MaxTemp,8/7/2017
6,8/13/2017,79,MaxTemp,8/7/2017
7,8/7/2017,54,MinTemp,8/7/2017
7,8/8/2017,51,MinTemp,8/7/2017
7,8/9/2017,56,MinTemp,8/7/2017
7,8/10/2017,57,MinTemp,8/7/2017
7,8/11/2017,56,MinTemp,8/7/2017
7,8/12/2017,57,MinTemp,8/7/2017
7,8/7/2017,72,MaxTemp,8/7/2017
7,8/8/2017,72,MaxTemp,8/7/2017
7,8/9/2017,78,MaxTemp,8/7/2017
7,8/10/2017,79,MaxTemp,8/7/2017
7,8/11/2017,79,MaxTemp,8/7/2017
7,8/12/2017,78,MaxTemp,8/7/2017
7,8/13/2017,75,MaxTemp,8/7/2017
8,8/7/2017,61,MinTemp,8/7/2017
8,8/8/2017,54,MinTemp,8/7/2017
8,8/9/2017,58,MinTemp,8/7/2017
8,8/10/2017,60,MinTemp,8/7/2017
8,8/11/2017,59,MinTemp,8/7/2017
8,8/12/2017,62,MinTemp,8/7/2017
8,8/7/2017,73,MaxTemp,8/7/2017
8,8/8/2017,77,MaxTemp,8/7/2017
8,8/9/2017,81,MaxTemp,8/7/2017
8,8/10/2017,83,MaxTemp,8/7/2017
8,8/11/2017,80,MaxTemp,8/7/2017
8,8/12/2017,80,MaxTemp,8/7/2017
8,8/13/2017,79,MaxTemp,8/7/2017
9,8/7/2017,64,MinTemp,8/7/2017
9,8/8/2017,60,MinTemp,8/7/2017
9,8/9/2017,64,MinTemp,8/7/2017
9,8/10/2017,64,MinTemp,8/7/2017
9,8/11/2017,64,MinTemp,8/7/2017
9,8/12/2017,65,MinTemp,8/7/2017
9,8/7/2017,72,MaxTemp,8/7/2017
9,8/8/2017,80,MaxTemp,8/7/2017
9,8/9/2017,81,MaxTemp,8/7/2017
9,8/10/2017,83,MaxTemp,8/7/2017
9,8/11/2017,80,MaxTemp,8/7/2017
9,8/12/2017,79,MaxTemp,8/7/2017
9,8/13/2017,80,MaxTemp,8/7/2017
10,8/7/2017,60,MinTemp,8/7/2017
10,8/8/2017,55,MinTemp,8/7/2017
10,8/9/2017,60,MinTemp,8/7/2017
10,8/10/2017,62,MinTemp,8/7/2017
10,8/11/2017,62,MinTemp,8/7/2017
10,8/12/2017,63,MinTemp,8/7/2017
10,8/7/2017,68,MaxTemp,8/7/2017
10,8/8/2017,77,MaxTemp,8/7/2017
10,8/9/2017,81,MaxTemp,8/7/2017
10,8/10/2017,83,MaxTemp,8/7/2017
10,8/11/2017,82,MaxTemp,8/7/2017
10,8/12/2017,81,MaxTemp,8/7/2017
10,8/13/2017,78,MaxTemp,8/7/2017
11,8/7/2017,67,MinTemp,8/7/2017
11,8/7/2017,65,MinTemp,8/7/2017
11,8/8/2017,66,MinTemp,8/7/2017
11,8/9/2017,67,MinTemp,8/7/2017
11,8/10/2017,68,MinTemp,8/7/2017
11,8/11/2017,68,MinTemp,8/7/2017
11,8/12/2017,70,MinTemp,8/7/2017
11,8/7/2017,72,MaxTemp,8/7/2017
11,8/8/2017,81,MaxTemp,8/7/2017
11,8/9/2017,81,MaxTemp,8/7/2017
11,8/10/2017,83,MaxTemp,8/7/2017
11,8/11/2017,80,MaxTemp,8/7/2017
11,8/12/2017,80,MaxTemp,8/7/2017
11,8/13/2017,80,MaxTemp,8/7/2017
12,8/7/2017,73,MinTemp,8/7/2017
12,8/7/2017,68,MinTemp,8/7/2017
12,8/8/2017,61,MinTemp,8/7/2017
12,8/9/2017,69,MinTemp,8/7/2017
12,8/10/2017,69,MinTemp,8/7/2017
12,8/11/2017,70,MinTemp,8/7/2017
12,8/12/2017,71,MinTemp,8/7/2017
12,8/7/2017,75,MaxTemp,8/7/2017
12,8/8/2017,81,MaxTemp,8/7/2017
12,8/9/2017,79,MaxTemp,8/7/2017
12,8/10/2017,78,MaxTemp,8/7/2017
12,8/11/2017,78,MaxTemp,8/7/2017
12,8/12/2017,79,MaxTemp,8/7/2017
12,8/13/2017,80,MaxTemp,8/7/2017
13,8/7/2017,72,MinTemp,8/7/2017
13,8/7/2017,66,MinTemp,8/7/2017
13,8/8/2017,63,MinTemp,8/7/2017
13,8/9/2017,66,MinTemp,8/7/2017
13,8/10/2017,67,MinTemp,8/7/2017
13,8/11/2017,68,MinTemp,8/7/2017
13,8/12/2017,69,MinTemp,8/7/2017
13,8/7/2017,74,MaxTemp,8/7/2017
13,8/8/2017,82,MaxTemp,8/7/2017
13,8/9/2017,83,MaxTemp,8/7/2017
13,8/10/2017,83,MaxTemp,8/7/2017
13,8/11/2017,81,MaxTemp,8/7/2017
13,8/12/2017,83,MaxTemp,8/7/2017
13,8/13/2017,84,MaxTemp,8/7/2017
14,8/7/2017,70,MinTemp,8/7/2017
14,8/7/2017,67,MinTemp,8/7/2017
14,8/8/2017,59,MinTemp,8/7/2017
14,8/9/2017,65,MinTemp,8/7/2017
14,8/10/2017,67,MinTemp,8/7/2017
14,8/11/2017,68,MinTemp,8/7/2017
14,8/12/2017,70,MinTemp,8/7/2017
14,8/7/2017,78,MaxTemp,8/7/2017
14,8/8/2017,82,MaxTemp,8/7/2017
14,8/9/2017,80,MaxTemp,8/7/2017
14,8/10/2017,82,MaxTemp,8/7/2017
14,8/11/2017,81,MaxTemp,8/7/2017
14,8/12/2017,83,MaxTemp,8/7/2017
14,8/13/2017,84,MaxTemp,8/7/2017
15,8/7/2017,58,MinTemp,8/7/2017
15,8/7/2017,61,MinTemp,8/7/2017
15,8/8/2017,50,MinTemp,8/7/2017
15,8/9/2017,57,MinTemp,8/7/2017
15,8/10/2017,61,MinTemp,8/7/2017
15,8/11/2017,62,MinTemp,8/7/2017
15,8/12/2017,63,MinTemp,8/7/2017
15,8/7/2017,68,MaxTemp,8/7/2017
15,8/8/2017,75,MaxTemp,8/7/2017
15,8/9/2017,81,MaxTemp,8/7/2017
15,8/10/2017,81,MaxTemp,8/7/2017
15,8/11/2017,77,MaxTemp,8/7/2017
15,8/12/2017,78,MaxTemp,8/7/2017
15,8/13/2017,78,MaxTemp,8/7/2017
16,8/7/2017,60,MinTemp,8/7/2017
16,8/7/2017,56,MinTemp,8/7/2017
16,8/8/2017,59,MinTemp,8/7/2017
16,8/9/2017,62,MinTemp,8/7/2017
16,8/10/2017,62,MinTemp,8/7/2017
16,8/11/2017,62,MinTemp,8/7/2017
16,8/12/2017,63,MinTemp,8/7/2017
16,8/7/2017,72,MaxTemp,8/7/2017
16,8/8/2017,72,MaxTemp,8/7/2017
16,8/9/2017,77,MaxTemp,8/7/2017
16,8/10/2017,79,MaxTemp,8/7/2017
16,8/11/2017,78,MaxTemp,8/7/2017
16,8/12/2017,77,MaxTemp,8/7/2017
16,8/13/2017,76,MaxTemp,8/7/2017
17,8/7/2017,60,MinTemp,8/7/2017
17,8/8/2017,55,MinTemp,8/7/2017
17,8/9/2017,62,MinTemp,8/7/2017
17,8/10/2017,63,MinTemp,8/7/2017
17,8/11/2017,63,MinTemp,8/7/2017
17,8/12/2017,63,MinTemp,8/7/2017
17,8/7/2017,72,MaxTemp,8/7/2017
17,8/8/2017,73,MaxTemp,8/7/2017
17,8/9/2017,81,MaxTemp,8/7/2017
17,8/10/2017,81,MaxTemp,8/7/2017
17,8/11/2017,78,MaxTemp,8/7/2017
17,8/12/2017,78,MaxTemp,8/7/2017
17,8/13/2017,77,MaxTemp,8/7/2017
18,8/7/2017,70,MinTemp,8/7/2017
18,8/7/2017,67,MinTemp,8/7/2017
18,8/8/2017,65,MinTemp,8/7/2017
18,8/9/2017,66,MinTemp,8/7/2017
18,8/10/2017,69,MinTemp,8/7/2017
18,8/11/2017,69,MinTemp,8/7/2017
18,8/12/2017,71,MinTemp,8/7/2017
18,8/7/2017,75,MaxTemp,8/7/2017
18,8/8/2017,82,MaxTemp,8/7/2017
18,8/9/2017,82,MaxTemp,8/7/2017
18,8/10/2017,83,MaxTemp,8/7/2017
18,8/11/2017,81,MaxTemp,8/7/2017
18,8/12/2017,83,MaxTemp,8/7/2017
18,8/13/2017,85,MaxTemp,8/7/2017
19,8/7/2017,69,MinTemp,8/7/2017
19,8/7/2017,70,MinTemp,8/7/2017
19,8/8/2017,64,MinTemp,8/7/2017
19,8/9/2017,65,MinTemp,8/7/2017
19,8/10/2017,70,MinTemp,8/7/2017
19,8/11/2017,71,MinTemp,8/7/2017
19,8/12/2017,72,MinTemp,8/7/2017
19,8/7/2017,80,MaxTemp,8/7/2017
19,8/8/2017,81,MaxTemp,8/7/2017
19,8/9/2017,83,MaxTemp,8/7/2017
19,8/10/2017,83,MaxTemp,8/7/2017
19,8/11/2017,83,MaxTemp,8/7/2017
19,8/12/2017,85,MaxTemp,8/7/2017
19,8/13/2017,88,MaxTemp,8/7/2017
20,8/7/2017,76,MinTemp,8/7/2017
20,8/8/2017,71,MinTemp,8/7/2017
20,8/9/2017,70,MinTemp,8/7/2017
20,8/10/2017,73,MinTemp,8/7/2017
20,8/11/2017,73,MinTemp,8/7/2017
20,8/12/2017,74,MinTemp,8/7/2017
20,8/7/2017,88,MaxTemp,8/7/2017
20,8/8/2017,84,MaxTemp,8/7/2017
20,8/9/2017,82,MaxTemp,8/7/2017
20,8/10/2017,86,MaxTemp,8/7/2017
20,8/11/2017,86,MaxTemp,8/7/2017
20,8/12/2017,86,MaxTemp,8/7/2017
20,8/13/2017,86,MaxTemp,8/7/2017
21,8/7/2017,73,MinTemp,8/7/2017
21,8/7/2017,72,MinTemp,8/7/2017
21,8/8/2017,67,MinTemp,8/7/2017
21,8/9/2017,68,MinTemp,8/7/2017
21,8/10/2017,70,MinTemp,8/7/2017
21,8/11/2017,69,MinTemp,8/7/2017
21,8/12/2017,71,MinTemp,8/7/2017
21,8/7/2017,86,MaxTemp,8/7/2017
21,8/8/2017,81,MaxTemp,8/7/2017
21,8/9/2017,83,MaxTemp,8/7/2017
21,8/10/2017,84,MaxTemp,8/7/2017
21,8/11/2017,84,MaxTemp,8/7/2017
21,8/12/2017,87,MaxTemp,8/7/2017
21,8/13/2017,86,MaxTemp,8/7/2017
22,8/7/2017,62,MinTemp,8/7/2017
22,8/7/2017,59,MinTemp,8/7/2017
22,8/8/2017,61,MinTemp,8/7/2017
22,8/9/2017,63,MinTemp,8/7/2017
22,8/10/2017,64,MinTemp,8/7/2017
22,8/11/2017,64,MinTemp,8/7/2017
22,8/12/2017,65,MinTemp,8/7/2017
22,8/7/2017,74,MaxTemp,8/7/2017
22,8/8/2017,74,MaxTemp,8/7/2017
22,8/9/2017,80,MaxTemp,8/7/2017
22,8/10/2017,81,MaxTemp,8/7/2017
22,8/11/2017,80,MaxTemp,8/7/2017
22,8/12/2017,79,MaxTemp,8/7/2017
22,8/13/2017,78,MaxTemp,8/7/2017
23,8/7/2017,77,MinTemp,8/7/2017
23,8/8/2017,76,MinTemp,8/7/2017
23,8/9/2017,75,MinTemp,8/7/2017
23,8/10/2017,76,MinTemp,8/7/2017
